NAME,ASSOCIATION,EXPERIMENT,IMAGE,INTENSITY,INTENSITY.ch1.mean,INTENSITY.ch1.mean_c,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.width.mean,ZSCORE,
b276,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3012.282,2422.0083,(x=99.17 y=309.11),10,1,674.2578,55.326584,12.851234,3.9897513,
b278,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3270.0032,2679.7295,(x=127.37 y=260.57),10,1,615.5674,54.871475,11.773608,3.9897513,
b280,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,8274.279,7684.006,(x=136.88 y=309.71),10,1,884.1465,63.97576,14.493501,3.9897513,
b281,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1437.6931,847.41956,(x=166.70 y=608.34),10,1,943.8711,80.21444,12.088472,3.9897513,
b283,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2901.4631,2311.1895,(x=189.24 y=205.96),10,1,878.9043,71.085045,12.7866955,3.9897513,
b284,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2152.419,1562.1454,(x=203.27 y=517.11),10,1,434.09766,37.740845,12.229611,3.9897513,
b285,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1738.3259,1148.0524,(x=229.95 y=78.70),10,1,906.43115,77.56421,12.037036,3.9897513,
b287,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6636.523,6046.2495,(x=228.90 y=197.76),10,1,1032.5176,90.572876,11.711201,3.9897513,
b288,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6991.9614,6401.688,(x=233.25 y=288.89),10,1,953.3594,74.72609,13.249347,3.9897513,
b289,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2018.0782,1427.8047,(x=246.74 y=516.21),10,1,538.72656,47.583435,11.941109,3.9897513,
b290,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3241.2432,2650.9697,(x=247.13 y=420.01),10,1,696.65234,61.198555,11.835107,3.9897513,
b291,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3560.7422,2970.4688,(x=270.78 y=156.12),10,1,965.18066,81.44789,12.260318,3.9897513,
b292,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4037.3887,3447.1152,(x=310.37 y=61.49),10,1,859.6929,72.62355,12.278633,3.9897513,
b296,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4918.0337,4327.7603,(x=372.68 y=620.69),10,1,480.1328,42.197483,12.163448,3.9897513,
b304,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3856.071,3266.9624,(x=57.58 y=393.48),11,1,1043.3547,79.157814,13.49351,3.9897513,
b305,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6108.292,5519.183,(x=30.52 y=509.64),11,1,512.81494,44.977177,12.122023,3.9897513,
b306,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3048.4006,2459.292,(x=99.17 y=309.11),11,1,674.2578,55.326584,12.851234,3.9897513,
b308,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3302.2144,2713.1055,(x=127.37 y=260.57),11,1,615.5674,54.871475,11.773608,3.9897513,
b310,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,8297.721,7708.612,(x=136.88 y=309.71),11,1,884.1465,63.97576,14.493501,3.9897513,
b311,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1439.7238,850.615,(x=166.70 y=608.34),11,1,943.8711,80.21444,12.088472,3.9897513,
b313,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2861.3447,2272.2358,(x=189.24 y=205.96),11,1,878.9043,71.085045,12.7866955,3.9897513,
b314,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2180.8425,1591.7338,(x=203.27 y=517.11),11,1,434.09766,37.740845,12.229611,3.9897513,
b315,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1730.0332,1140.9244,(x=229.95 y=78.70),11,1,906.43115,77.56421,12.037036,3.9897513,
b317,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6540.6807,5951.572,(x=228.90 y=197.76),11,1,1032.5176,90.572876,11.711201,3.9897513,
b318,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6847.732,6258.623,(x=233.25 y=288.89),11,1,953.3594,74.72609,13.249347,3.9897513,
b319,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2035.1527,1446.044,(x=246.74 y=516.21),11,1,538.72656,47.583435,11.941109,3.9897513,
b320,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3198.1914,2609.0825,(x=247.13 y=420.01),11,1,696.65234,61.198555,11.835107,3.9897513,
b321,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3548.2722,2959.1636,(x=270.78 y=156.12),11,1,965.18066,81.44789,12.260318,3.9897513,
b322,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4059.9653,3470.8564,(x=310.37 y=61.49),11,1,859.6929,72.62355,12.278633,3.9897513,
b326,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4917.6484,4328.5396,(x=372.68 y=620.69),11,1,480.1328,42.197483,12.163448,3.9897513,
b334,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3886.237,3296.7354,(x=57.58 y=393.48),12,1,1043.3547,79.157814,13.49351,3.9897513,
b335,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6116.2646,5526.7627,(x=30.52 y=509.64),12,1,512.81494,44.977177,12.122023,3.9897513,
b336,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2994.1187,2404.617,(x=99.17 y=309.11),12,1,674.2578,55.326584,12.851234,3.9897513,
b338,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3321.081,2731.5793,(x=127.37 y=260.57),12,1,615.5674,54.871475,11.773608,3.9897513,
b340,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,8131.797,7542.295,(x=136.88 y=309.71),12,1,884.1465,63.97576,14.493501,3.9897513,
b341,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1444.9799,855.4781,(x=166.70 y=608.34),12,1,943.8711,80.21444,12.088472,3.9897513,
b343,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2889.6313,2300.1296,(x=189.24 y=205.96),12,1,878.9043,71.085045,12.7866955,3.9897513,
b344,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2157.6807,1568.179,(x=203.27 y=517.11),12,1,434.09766,37.740845,12.229611,3.9897513,
b345,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1739.9536,1150.4519,(x=229.95 y=78.70),12,1,906.43115,77.56421,12.037036,3.9897513,
b347,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6562.466,5972.964,(x=228.90 y=197.76),12,1,1032.5176,90.572876,11.711201,3.9897513,
b348,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6824.5435,6235.0415,(x=233.25 y=288.89),12,1,953.3594,74.72609,13.249347,3.9897513,
b349,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2048.7039,1459.2021,(x=246.74 y=516.21),12,1,538.72656,47.583435,11.941109,3.9897513,
b350,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3213.2014,2623.6997,(x=247.13 y=420.01),12,1,696.65234,61.198555,11.835107,3.9897513,
b351,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3539.3628,2949.861,(x=270.78 y=156.12),12,1,965.18066,81.44789,12.260318,3.9897513,
b352,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4105.5884,3516.0867,(x=310.37 y=61.49),12,1,859.6929,72.62355,12.278633,3.9897513,
b356,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4882.2363,4292.7344,(x=372.68 y=620.69),12,1,480.1328,42.197483,12.163448,3.9897513,
b364,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3865.475,3276.3167,(x=57.58 y=393.48),13,1,1043.3547,79.157814,13.49351,3.9897513,
b365,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6086.8823,5497.7236,(x=30.52 y=509.64),13,1,512.81494,44.977177,12.122023,3.9897513,
b366,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3013.1023,2423.9438,(x=99.17 y=309.11),13,1,674.2578,55.326584,12.851234,3.9897513,
b368,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3319.599,2730.4407,(x=127.37 y=260.57),13,1,615.5674,54.871475,11.773608,3.9897513,
b370,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,7984.488,7395.329,(x=136.88 y=309.71),13,1,884.1465,63.97576,14.493501,3.9897513,
b371,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1440.3693,851.21075,(x=166.70 y=608.34),13,1,943.8711,80.21444,12.088472,3.9897513,
b373,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2887.3323,2298.1738,(x=189.24 y=205.96),13,1,878.9043,71.085045,12.7866955,3.9897513,
b374,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2162.9143,1573.7559,(x=203.27 y=517.11),13,1,434.09766,37.740845,12.229611,3.9897513,
b375,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1736.9613,1147.8027,(x=229.95 y=78.70),13,1,906.43115,77.56421,12.037036,3.9897513,
b377,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6513.449,5924.2905,(x=228.90 y=197.76),13,1,1032.5176,90.572876,11.711201,3.9897513,
b378,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6726.534,6137.3755,(x=233.25 y=288.89),13,1,953.3594,74.72609,13.249347,3.9897513,
b379,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2064.5679,1475.4094,(x=246.74 y=516.21),13,1,538.72656,47.583435,11.941109,3.9897513,
b380,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3238.4216,2649.2632,(x=247.13 y=420.01),13,1,696.65234,61.198555,11.835107,3.9897513,
b381,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3550.6062,2961.4478,(x=270.78 y=156.12),13,1,965.18066,81.44789,12.260318,3.9897513,
b382,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4081.3206,3492.162,(x=310.37 y=61.49),13,1,859.6929,72.62355,12.278633,3.9897513,
b386,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4880.0044,4290.8457,(x=372.68 y=620.69),13,1,480.1328,42.197483,12.163448,3.9897513,
b394,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3829.074,3241.4104,(x=57.58 y=393.48),14,1,1043.3547,79.157814,13.49351,3.9897513,
b395,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,5975.492,5387.8286,(x=30.52 y=509.64),14,1,512.81494,44.977177,12.122023,3.9897513,
b396,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2985.3755,2397.712,(x=99.17 y=309.11),14,1,674.2578,55.326584,12.851234,3.9897513,
b398,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3319.4707,2731.8071,(x=127.37 y=260.57),14,1,615.5674,54.871475,11.773608,3.9897513,
b400,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,7863.673,7276.0093,(x=136.88 y=309.71),14,1,884.1465,63.97576,14.493501,3.9897513,
b401,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1447.8339,860.1703,(x=166.70 y=608.34),14,1,943.8711,80.21444,12.088472,3.9897513,
b403,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2882.1934,2294.5298,(x=189.24 y=205.96),14,1,878.9043,71.085045,12.7866955,3.9897513,
b404,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2145.609,1557.9453,(x=203.27 y=517.11),14,1,434.09766,37.740845,12.229611,3.9897513,
b405,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1724.9038,1137.2402,(x=229.95 y=78.70),14,1,906.43115,77.56421,12.037036,3.9897513,
b407,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6480.2197,5892.556,(x=228.90 y=197.76),14,1,1032.5176,90.572876,11.711201,3.9897513,
b408,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6530.3184,5942.655,(x=233.25 y=288.89),14,1,953.3594,74.72609,13.249347,3.9897513,
b409,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2062.3835,1474.72,(x=246.74 y=516.21),14,1,538.72656,47.583435,11.941109,3.9897513,
b410,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3213.6792,2626.0156,(x=247.13 y=420.01),14,1,696.65234,61.198555,11.835107,3.9897513,
b411,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3509.731,2922.0674,(x=270.78 y=156.12),14,1,965.18066,81.44789,12.260318,3.9897513,
b412,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4031.136,3443.4724,(x=310.37 y=61.49),14,1,859.6929,72.62355,12.278633,3.9897513,
b416,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4838.0796,4250.416,(x=372.68 y=620.69),14,1,480.1328,42.197483,12.163448,3.9897513,
b424,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3838.2437,3251.465,(x=57.58 y=393.48),15,1,1043.3547,79.157814,13.49351,3.9897513,
b425,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,5909.7646,5322.986,(x=30.52 y=509.64),15,1,512.81494,44.977177,12.122023,3.9897513,
b426,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2973.9985,2387.22,(x=99.17 y=309.11),15,1,674.2578,55.326584,12.851234,3.9897513,
b428,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3317.956,2731.1775,(x=127.37 y=260.57),15,1,615.5674,54.871475,11.773608,3.9897513,
b430,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,7815.7314,7228.9526,(x=136.88 y=309.71),15,1,884.1465,63.97576,14.493501,3.9897513,
b431,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1434.8889,848.1103,(x=166.70 y=608.34),15,1,943.8711,80.21444,12.088472,3.9897513,
b433,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2841.1523,2254.3738,(x=189.24 y=205.96),15,1,878.9043,71.085045,12.7866955,3.9897513,
b434,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2151.037,1564.2585,(x=203.27 y=517.11),15,1,434.09766,37.740845,12.229611,3.9897513,
b435,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1736.3922,1149.6135,(x=229.95 y=78.70),15,1,906.43115,77.56421,12.037036,3.9897513,
b437,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6356.053,5769.2744,(x=228.90 y=197.76),15,1,1032.5176,90.572876,11.711201,3.9897513,
b438,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6495.4375,5908.6587,(x=233.25 y=288.89),15,1,953.3594,74.72609,13.249347,3.9897513,
b439,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2066.7449,1479.9663,(x=246.74 y=516.21),15,1,538.72656,47.583435,11.941109,3.9897513,
b440,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3230.8057,2644.027,(x=247.13 y=420.01),15,1,696.65234,61.198555,11.835107,3.9897513,
b441,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3462.1216,2875.343,(x=270.78 y=156.12),15,1,965.18066,81.44789,12.260318,3.9897513,
b442,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4052.2112,3465.4326,(x=310.37 y=61.49),15,1,859.6929,72.62355,12.278633,3.9897513,
b446,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4792.6924,4205.9136,(x=372.68 y=620.69),15,1,480.1328,42.197483,12.163448,3.9897513,
b454,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3863.8618,3277.4822,(x=57.58 y=393.48),16,1,1043.3547,79.157814,13.49351,3.9897513,
b455,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,5789.467,5203.0874,(x=30.52 y=509.64),16,1,512.81494,44.977177,12.122023,3.9897513,
b456,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2996.9124,2410.5327,(x=99.17 y=309.11),16,1,674.2578,55.326584,12.851234,3.9897513,
b458,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3290.698,2704.3184,(x=127.37 y=260.57),16,1,615.5674,54.871475,11.773608,3.9897513,
b460,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,7681.776,7095.3965,(x=136.88 y=309.71),16,1,884.1465,63.97576,14.493501,3.9897513,
b461,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1453.2931,866.9135,(x=166.70 y=608.34),16,1,943.8711,80.21444,12.088472,3.9897513,
b463,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2838.1536,2251.774,(x=189.24 y=205.96),16,1,878.9043,71.085045,12.7866955,3.9897513,
b464,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2151.0464,1564.6667,(x=203.27 y=517.11),16,1,434.09766,37.740845,12.229611,3.9897513,
b465,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1751.5945,1165.2148,(x=229.95 y=78.70),16,1,906.43115,77.56421,12.037036,3.9897513,
b467,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6394.6978,5808.3184,(x=228.90 y=197.76),16,1,1032.5176,90.572876,11.711201,3.9897513,
b468,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6411.9907,5825.6113,(x=233.25 y=288.89),16,1,953.3594,74.72609,13.249347,3.9897513,
b469,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2066.8975,1480.5178,(x=246.74 y=516.21),16,1,538.72656,47.583435,11.941109,3.9897513,
b470,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3233.0159,2646.6362,(x=247.13 y=420.01),16,1,696.65234,61.198555,11.835107,3.9897513,
b471,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3487.7742,2901.3945,(x=270.78 y=156.12),16,1,965.18066,81.44789,12.260318,3.9897513,
b472,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4030.527,3444.1475,(x=310.37 y=61.49),16,1,859.6929,72.62355,12.278633,3.9897513,
b476,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4746.4644,4160.085,(x=372.68 y=620.69),16,1,480.1328,42.197483,12.163448,3.9897513,
b484,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3846.1719,3260.8555,(x=57.58 y=393.48),17,1,1043.3547,79.157814,13.49351,3.9897513,
b485,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,5729.716,5144.3994,(x=30.52 y=509.64),17,1,512.81494,44.977177,12.122023,3.9897513,
b486,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2974.7522,2389.4358,(x=99.17 y=309.11),17,1,674.2578,55.326584,12.851234,3.9897513,
b488,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3272.547,2687.2307,(x=127.37 y=260.57),17,1,615.5674,54.871475,11.773608,3.9897513,
b490,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,7499.2676,6913.951,(x=136.88 y=309.71),17,1,884.1465,63.97576,14.493501,3.9897513,
b491,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1438.6783,853.362,(x=166.70 y=608.34),17,1,943.8711,80.21444,12.088472,3.9897513,
b493,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2815.8293,2230.513,(x=189.24 y=205.96),17,1,878.9043,71.085045,12.7866955,3.9897513,
b494,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2168.6897,1583.3733,(x=203.27 y=517.11),17,1,434.09766,37.740845,12.229611,3.9897513,
b495,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1740.1448,1154.8284,(x=229.95 y=78.70),17,1,906.43115,77.56421,12.037036,3.9897513,
b497,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6315.853,5730.5366,(x=228.90 y=197.76),17,1,1032.5176,90.572876,11.711201,3.9897513,
b498,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6346.5234,5761.207,(x=233.25 y=288.89),17,1,953.3594,74.72609,13.249347,3.9897513,
b499,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2066.1658,1480.8494,(x=246.74 y=516.21),17,1,538.72656,47.583435,11.941109,3.9897513,
b500,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3198.787,2613.4707,(x=247.13 y=420.01),17,1,696.65234,61.198555,11.835107,3.9897513,
b501,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3485.2485,2899.9321,(x=270.78 y=156.12),17,1,965.18066,81.44789,12.260318,3.9897513,
b502,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4033.4001,3448.0837,(x=310.37 y=61.49),17,1,859.6929,72.62355,12.278633,3.9897513,
b506,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4678.569,4093.2524,(x=372.68 y=620.69),17,1,480.1328,42.197483,12.163448,3.9897513,
b514,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3852.3474,3267.9805,(x=57.58 y=393.48),18,1,1043.3547,79.157814,13.49351,3.9897513,
b515,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,5703.61,5119.243,(x=30.52 y=509.64),18,1,512.81494,44.977177,12.122023,3.9897513,
b516,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2980.9036,2396.5366,(x=99.17 y=309.11),18,1,674.2578,55.326584,12.851234,3.9897513,
b518,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3295.6753,2711.3086,(x=127.37 y=260.57),18,1,615.5674,54.871475,11.773608,3.9897513,
b520,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,7480.367,6896.0005,(x=136.88 y=309.71),18,1,884.1465,63.97576,14.493501,3.9897513,
b521,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1458.5164,874.14954,(x=166.70 y=608.34),18,1,943.8711,80.21444,12.088472,3.9897513,
b523,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2819.0796,2234.713,(x=189.24 y=205.96),18,1,878.9043,71.085045,12.7866955,3.9897513,
b524,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2155.3125,1570.9457,(x=203.27 y=517.11),18,1,434.09766,37.740845,12.229611,3.9897513,
b525,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1743.7126,1159.3458,(x=229.95 y=78.70),18,1,906.43115,77.56421,12.037036,3.9897513,
b527,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6323.488,5739.121,(x=228.90 y=197.76),18,1,1032.5176,90.572876,11.711201,3.9897513,
b528,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,6279.387,5695.0205,(x=233.25 y=288.89),18,1,953.3594,74.72609,13.249347,3.9897513,
b529,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2047.1602,1462.7933,(x=246.74 y=516.21),18,1,538.72656,47.583435,11.941109,3.9897513,
b530,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3217.6345,2633.2676,(x=247.13 y=420.01),18,1,696.65234,61.198555,11.835107,3.9897513,
b531,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3455.4958,2871.129,(x=270.78 y=156.12),18,1,965.18066,81.44789,12.260318,3.9897513,
b532,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4032.4026,3448.0356,(x=310.37 y=61.49),18,1,859.6929,72.62355,12.278633,3.9897513,
b536,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,4653.314,4068.9473,(x=372.68 y=620.69),18,1,480.1328,42.197483,12.163448,3.9897513,
b544,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3859.7976,3276.4092,(x=57.58 y=393.48),19,1,1043.3547,79.157814,13.49351,3.9897513,
b545,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,5656.208,5072.8193,(x=30.52 y=509.64),19,1,512.81494,44.977177,12.122023,3.9897513,
b546,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2971.2937,2387.9053,(x=99.17 y=309.11),19,1,674.2578,55.326584,12.851234,3.9897513,
b548,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,3251.0698,2667.6814,(x=127.37 y=260.57),19,1,615.5674,54.871475,11.773608,3.9897513,
